Cluster ID	Cluster Name	Types	Size	Organisms	Length	Identity
UniRef50_I2FJX7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	68	Influenza A virus (A/duck/Vietnam/OIE-3021/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3231/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-0033/2012(H6N2); Influenza A virus (A/duck/Vietnam/OIE-1213/2012(H6N6); Influenza A virus (A/duck/Vietnam/OIE-3061/2012(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3344/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3479/2012(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3349/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3141/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3060/2011(H6N2)	298	0.5
UniRef50_I3XLC4	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Egypt/VRLCU68/2011(H5N1)	78	0.5
UniRef50_I4DUH1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/duck/Vietnam/OIE-0068/2012(H11N3); Influenza A virus (A/shorebird/Korea/S8/2006(H11N9)	118	0.5
UniRef50_I4DXI7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	11	Influenza A virus (A/duck/Vietnam/OIE-0483/2012(H10N7); Influenza A virus (A/mallard/Netherlands/5/2012(H10N7); Influenza A virus (A/mallard duck/Korea/6L/2007(H7N6); Influenza A virus; Influenza A virus (A/Shanghai/02/2013(H7N9); Listeria monocytogenes	293	0.5
UniRef50_I4DXI9	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	13	Influenza A virus (A/duck/Vietnam/OIE-0483/2012(H10N7); Influenza A virus; Influenza A virus (A/cinnamon teal/California/HKWF1111/2007(H5N7); Influenza A virus (A/northern shoveler/California/HKWF592/2007(H10N7); Influenza A virus (A/ring-necked duck/Quebec/10513/2006(H10N7); Influenza A virus (A/shoveler/Italy/2698-27/2006(H7N7); Influenza A virus (A/duck/Vietnam/HU1-148/2014(H11N7); Influenza A virus (A/duck/Vietnam/HU1-16/2014(H11N7); Influenza A virus (A/duck/Vietnam/HU1-151/2014(H11N7); Influenza A virus (A/goose/Egypt/905588/2006(H7N7)	274	0.5
UniRef50_I6LWY7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/swine/Spain/1/2010(H1N2); Influenza A virus (A/Changzhou/112/2002(H1Nx)	127	0.5
UniRef50_I6S8X1	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Unreviewed (TrEMBL)	43	Influenza A virus (strain A/Texas/1/1977 H3N2); Influenza A virus; Influenza A virus (A/mallard/Alberta/68/2016(H4N8); Influenza A virus (A/shorebird/Delaware Bay/292/2016(H11N2); Influenza A virus (A/swine/Arkansas/SG1379/2011(H1N2); Influenza A virus (A/swine/Minnesota/SG1210/2004(H1N1); Influenza A virus (A/Mexico City/INER17/2010(H1N1); Influenza A virus (A/swine/North Carolina/SG1169/2003(H1N1); Influenza A virus (A/Houston/JMM_42/2012(H3N2); Influenza A virus (A/Netherlands/602-6F12LP3/2009(H1N1)	758	0.5
UniRef50_I6T0X9	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/mallard/Sweden/88/2005(mixed); Influenza A virus (A/mallard/Maryland/07OS1669/2007(H4N6)	438	0.5
UniRef50_I6T2J8	Cluster: CM2 protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza C virus (C/Alberta/3502/2011); Influenza C virus (C/Scotland/5500/2007); Influenza C virus (C/Alberta/4406/2011); Influenza C virus (C/Alberta/3087/2011)	105	0.5
UniRef50_I7D1H6	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/great crested grebe/Sevastopol/11-173/2008(H5N1)	159	0.5
UniRef50_I7HJQ5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	41	Influenza A virus (A/swine/Austria/642/2001(H1N1); Influenza A virus (A/swine/Spain/38/2009(H1N1); Influenza A virus (A/swine/Spain/17/2009(H1N1); Influenza A virus (A/swine/Spain/4/2009(H1N1); Influenza A virus (A/swine/Austria/212/2009(H1N1); Influenza A virus (A/swine/Austria/214/2009(H1N1); Influenza A virus (A/swine/Austria/900/2004(H1N1); Influenza A virus (A/duck/Newfoundland/MW721/2010(H6N8); Influenza A virus (A/equine/Mongolia/1/2008(H3N8); Influenza A virus (A/equine/Hokkaido/I828/2008(H3N8)	207	0.5
UniRef50_J3RK12	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	2	Influenza A virus (A/chicken/Egypt/BSU-CU/2011(H9N2); Klebsiella sp. Kpp	171	0.5
UniRef50_J3S1W2	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/chicken/Egypt/BSU-CU/2011(H9N2); Influenza A virus (A/Thailand/CU-H1065/2009(H1N1); Influenza A virus (A/Thailand/CU-H1210/2010(H1N1); Influenza A virus (A/duck/Taiwan/0107/2000(H11N9)	171	0.5
UniRef50_J7EXG2	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	15	Influenza A virus (A/mallard/Korea/1203/2010(H10N8); Influenza A virus; Influenza A virus (A/crow/Bangladesh/BL-485/2011(H5N1); Influenza A virus (A/swine/Lidkoeping/1193/2002(H1N1); Influenza A virus (A/Rome/663/2009(H1N1); Influenza A virus (A/equine/Athens/01/2003(H3N8); Influenza A virus (A/equine/Athens/02/2007(H3N8); Influenza A virus (A/equine/Athens/04/2007(H3N8); Influenza A virus (A/equine/Athens/02/2003(H3N8); Influenza A virus (A/equine/Spain/1/2009(H3N8)	207	0.5
UniRef50_J9R5Z2	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	136	Influenza A virus (A/Vietnam/Q664/2006(H1N1); Influenza A virus (A/Kericho/4831/2007(H1N1); Influenza A virus (A/PaisVasco/RR3343/2009(H1N1); Influenza A virus (A/Austria/402943/2008(H1N1); Influenza A virus (A/Vietnam/TX09/2006(H1N1); Influenza A virus (A/Hanoi/TX09/2006(H1N1); Influenza A virus (A/Philippines/3150/2007(H1N1); Influenza A virus (A/Kolkata/959/2007(H1N1); Influenza A virus (A/KOL/2218/2009(H1N1); Influenza A virus (A/Austria/400611/2008(H1N1)	307	0.5
UniRef50_K4ES12	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza B virus (B/Sao Paulo/98586/2010); Influenza B virus (B/Connecticut/Flu110/2013); Influenza B virus; Influenza B virus (B/Connecticut/Flu096/2013)	339	0.5
UniRef50_K7TQG0	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Qalubia/CAI11/2010(H5N1)	582	0.5
UniRef50_K7WMM6	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Quintana Roo/InDRE3751/2011); Influenza B virus	103	0.5
UniRef50_K7Y4M6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/laughing gull/Delaware Bay/558/1988(H11N1)	469	0.5
UniRef50_K7Y6E6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/mallard/Alberta/563/1986(H6N5)	472	0.5
UniRef50_K7YJJ2	Cluster: Polymerase PB2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/laughing gull/Delaware Bay/558/1988(H11N1)	759	0.5
UniRef50_K7YY66	Cluster: Polymerase PB2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/mallard/Alberta/563/1986(H6N5)	759	0.5
UniRef50_K7ZFH2	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Unreviewed (TrEMBL)	85	Influenza A virus (A/American black duck/New Brunswick/03551/2009(H4N6); Influenza B virus (B/Wellington/4/2008); Influenza B virus (B/Wellington/7/2008); Influenza B virus (B/Christchurch/54/2007); Influenza A virus; Influenza B virus (B/Waikato/15/2002); Influenza A virus (A/gadwall/California/8648/2008(H6N1); Influenza B virus (B/Brisbane/60-8/2010); Influenza B virus (B/Victoria/500/2007); Influenza B virus (B/New York/1294/2011)	757	0.5
UniRef50_K9LH09	Cluster: Non-structural protein 1	UniProtKB Unreviewed (TrEMBL)	65	Influenza D virus (D/swine/Oklahoma/1334/2011); Influenza D virus; Influenza D virus (D/swine/Italy/354017/2015); Influenza D virus (D/swine/Italy/173287-4/2016); Influenza D virus (D/swine/Italy/199724-3/2015); Influenza D virus (D/bovine/Italy/46484/2015); Influenza D virus (D/bovine/Mississippi/C00046N/2014); Influenza D virus (D/bovine/Kansas/11-8/2012); Influenza D virus (D/bovine/France/5920/2014); Influenza D virus (D/bovine/Kansas/13-21/2012)	243	0.5
UniRef50_K9LHJ9	Cluster: Nonstructural protein 2	UniProtKB Unreviewed (TrEMBL)	89	Influenza D virus (D/swine/Oklahoma/1334/2011); Influenza D virus; Influenza D virus (D/swine/Italy/354017/2015); Influenza D virus (D/swine/Italy/173287-4/2016); Influenza D virus (D/bovine/Italy/1/2014); Influenza D virus (D/swine/Italy/199724-3/2015); Influenza D virus (D/bovine/Italy/46484/2015); Influenza D virus (D/bovine/Mississippi/C00046N/2014); Influenza D virus (D/bovine/Kansas/14-22/2012); Influenza D virus (D/bovine/France/5920/2014)	184	0.5
UniRef50_K9NV89	Cluster: PB1-F2 protein	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Mexico City/INER16/2009(H1N1)	101	0.5
UniRef50_K9NWE6	Cluster: Putative PB1-F2 protein	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Mexico/InDRE2246/2005(H3N2)	52	0.5
UniRef50_K9NWG7	Cluster: Polymerase acidic protein	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Mexico City/INER16/2009(H1N1)	716	0.5
UniRef50_K9NXI1	Cluster: PB1-F2 protein	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Mexico City/INER13/2009(H1N1); Influenza A virus (A/Uganda/MUWRP-040/2008(H3N2)	90	0.5
UniRef50_K9NXN0	Cluster: Polymerase PB2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Mexico City/INER9/2010(H1N1)	759	0.5
UniRef50_L0HTY8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Belem/118679/2012(H3N2); Influenza A virus (A/Pernambuco/121392/2012(H3N2)	185	0.5
UniRef50_L0I584	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/Athens/INS568/2011(H1N1); Influenza A virus (A/swine/North Carolina/01721/2007(H1N1); Influenza A virus (A/Peking duck/Wagun/1827-6/1984(H11N2)	134	0.5
UniRef50_L0I6L0	Cluster: Matrix protein 1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/Aarhus/INS611/2011); Influenza A virus (A/Beijing/FL62/2014(H1N1); Influenza A virus; Influenza A virus (A/duck/Hong Kong/205/1977(H5N3); Influenza A virus (A/turkey/MN/1818/82(H7N3)	94	0.5
UniRef50_L7XCR6	Cluster: Nuclear export protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/chicken/Iran/N103/2011(H9N2); Influenza A virus (A/chicken/Iran/N102/2011(H9N2)	59	0.5
UniRef50_L7YB85	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	11	Influenza A virus (A/blue-winged teal/Illinois/10OS3610/2010(H6N2); Influenza A virus (A/mallard/Ontario/15741/2005(H5N1); Influenza A virus; Influenza A virus (A/pintail/Alberta/352/1986(H6N2); Influenza A virus (A/mallard/Alberta/563/1986(H6N5); Influenza A virus (A/goose/Guangdong/G3158/2014(H6)	566	0.5
UniRef50_L7YBU8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	101	Influenza A virus (A/northern shoveler/Mississippi/11OS108/2011(H1N1); Influenza A virus (A/silky fowl/Korea/LBM1632/2007(H9N2); Influenza A virus (A/Korean native chicken/Korea/LBM453/2008(H9N2); Influenza A virus (A/chicken/Korea/S21/2004(H9N2); Influenza A virus (A/chicken/Korea/S22/2004(H9N2); Influenza A virus (A/swine/North Carolina/00237/2004(H1N1); Influenza A virus (A/Singapore/KTPH1/2011(H1N1); Influenza A virus; Influenza A virus (A/chicken/Shanghai/Q0812-1/2008(H9N2); Influenza A virus (A/chicken/Shanghai/Q0709/2007(H9N2)	385	0.5
UniRef50_L8AZH1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	111	Influenza A virus (A/duck/Vietnam/OIE-3241/2012(H3N8); Influenza A virus (A/duck/Hokkaido/46/2010(H3N8); Influenza A virus (A/duck/Vietnam/HU1-1128/2014(H3N2); Influenza A virus (A/duck/Hokkaido/19/2010(H3N8); Influenza A virus (A/mallard duck/Korea/VI141417/2014(H3N8); Influenza A virus (A/mallard duck/Korea/VI141472/2014(H3N8); Influenza A virus (A/mallard duck/Korea/CBU142416/2014(H3N6); Influenza A virus (A/duck/Jiangsu/J2400/2014(H3); Influenza A virus (A/pet bird/China/R7/04(H3N8); Influenza A virus (A/finch/China/R170/2002(H3N8)	231	0.5
UniRef50_L8B2X4	Cluster: Polymerase acidic protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Vietnam/OIE-3038/2012(H5N1)	335	0.5
UniRef50_L8B333	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	17	Influenza A virus (A/duck/Vietnam/OIE-3479/2012(H6N2); Influenza A virus; Influenza A virus (A/chicken/Neve Ilan/1504/03(H9N2); Influenza A virus (A/chicken/Tzrofa/1568/2004(H9N2); Influenza A virus (A/turkey/Brosh/1276/2003(H9N2); Influenza A virus (A/chicken/Uzziyyahu/1651/2004(H9N2); Influenza A virus (A/chicken/Kfar Monash/636/2002(H9N2); Influenza A virus (A/turkey/Beit Herut/1265/2003(H9N2); Influenza A virus (A/chicken/Amioz/1527/03(H9N2); Influenza A virus (A/turkey/Nahalel/1547/2004(H9N2)	183	0.5
UniRef50_M1IP42	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	142	Influenza A virus (A/American black duck/Newfoundland/PR007/2010(H6N6); Influenza A virus (A/duck/Newfoundland/MW721/2010(H6N8); Influenza A virus (A/American black duck/Newfoundland/MW733/2010(H6N6); Influenza A virus (A/herring gull/Sarma/51/2006(H6N1); Influenza A virus (A/Teal/Norway/10_1045/2010(H6); Influenza A virus (A/yellow-billed teal/Chile/16/2014(H6Nx); Influenza A virus (A/Teal/Norway/10_1002/2010(H6); Influenza A virus; Influenza A virus (A/Viet Nam/001-1711/2009(H1); Influenza A virus (A/Mallard/Norway/10_1671/2007(H1N1)	241	0.5
UniRef50_M1J8E2	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	14	Influenza A virus (A/American black duck/Newfoundland/PR007/2010(H6N6); Influenza A virus (A/swine/Texas/4199-2/1998(H3N2); Influenza A virus (A/Swine/Minnesota/9088-2/98 (H3N2); Influenza A virus (A/Swine/North Carolina/35922/98 (H3N2); Influenza A virus (A/Wisconsin/4755/1994(H1N1); Influenza A virus (A/Wisconsin/4754/1994(H1N1); Influenza A virus (A/Lima/WRAIR1695P/2009(H1N1); Influenza A virus; Influenza A virus (A/California/04/2009(H1N1)	187	0.5
UniRef50_M1PF16	Cluster: Nucleoprotein (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Surakarta/1/2010)	171	0.5
UniRef50_M1SBL6	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/northern pintail/InteriorAlaska/9BM4994R0/2009(H10N7); Influenza A virus	561	0.5
UniRef50_M4GL98	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	55	Influenza A virus (A/avian/Israel/457/2001(H10N7); Influenza A virus (A/canine/NY/dog5c06/2009(H3N8); Influenza A virus (A/canine/NY/dog4c19/2009(H3N8); Influenza A virus (A/canine/NY/dog5c03/2009(H3N8); Influenza A virus (A/duck/Vietnam/NCVD-3116/2013(H5N1); Influenza A virus (A/dove/Korea/S11/2003(H3N2); Influenza B virus (B/Malaysia/1814277/2007); Influenza A virus (A/duck/Hong Kong/412/1978(H4N2); Influenza A virus (A/duck/Hong Kong/62/1976(H11N2); Influenza A virus (A/swine/Lidkoeping/1193/2002(H1N1)	409	0.5
UniRef50_M4VJF9	Cluster: Nucleocapsid protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/swine/Colombia/1/2011(H1N1); Influenza A virus (A/swine/Korea/GC0503/2005(H1N1)	70	0.5
UniRef50_M4W1M4	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	33	Influenza A virus (A/black-bellied whistling-duck/Colombia/1/2011(H5N2); Influenza A virus (A/duck/Hokkaido/1019/2001(H4N6); Influenza A virus (A/swine/Henan/6/2004(H9N2); Influenza A virus (A/swine/Henan/7/2004(H9N2); Influenza A virus (A/duck/Hokkaido/107/01(H2N3); Influenza A virus (A/swine/Henan/4/2004(H9N2); Influenza A virus (A/duck/Hokkaido/86/01(H2N3); Influenza A virus (A/duck/Siberia/119/2001(H3N8); Influenza A virus (A/duck/Beijing/44/04(H3N8); Influenza A virus (A/duck/Beijing/59/05(H3N8)	196	0.5
UniRef50_M5AL64	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Sendai/EQ147/2011); Influenza B virus (B/Sendai/EQ149/2011); Influenza B virus (B/Sendai/EQ209/2011)	69	0.5
UniRef50_M9R300	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/India/LKO2711/2012(H1N1)	137	0.5
UniRef50_M9YN13	Cluster: Nucleocapsid protein (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	27	Influenza A virus (A/herring gull/Newfoundland/GR657/2011(H13N6); Influenza A virus (A/Duck/Nanchang/10-389/2000(H9N2); Influenza A virus (A/Duck/Nanchang/10-096/2000(H3N6); Influenza A virus (A/Quail/Nanchang/10-028/2000(H3N6); Influenza A virus (A/Duck/Nanchang/10-383/2000(H3N6); Influenza A virus (A/chicken/Nanchang/4-301/2001(H9N2); Influenza A virus (A/Chicken/Nanchang/4-361/2001(H9N2); Influenza A virus (A/Chicken/Nanchang/1-020/2001(H3N6); Influenza A virus (A/Duck/Nanchang/11-392/2000(H9N2); Influenza A virus (A/Duck/Nanchang/11-197/2000(H9N2)	206	0.5
UniRef50_M9YNR0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Casablanca/0090/2013(H1N1)	157	0.5
UniRef50_M9YQV1	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	26	Influenza A virus (A/gull/Newfoundland/1413/2009(H16N9); Influenza A virus; Influenza A virus (A/silky chicken/Korea/S3/03(H9N2); Influenza A virus (A/Connecticut/Flu150/2013(H1N1); Influenza A virus (strain A/Shearwater/Australia/1972 H6N5); Influenza A virus (A/quail/Nanchang/12-340/2000(H1N1); Influenza A virus (A/swine/Iowa/02539/2009(N1); Influenza A virus (A/chicken/Giza/CAI26/2011(H5); Influenza A virus (A/Khon Kaen/INS444/2010(H1N1); Influenza A virus (A/swine/Italy/149878/2013(H1N2)	185	0.5
UniRef50_M9YVB7	Cluster: Polymerase basic protein 2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	49	Influenza A virus (A/gull/Newfoundland/1413/2009(H16N9); Influenza A virus (A/chicken/Iran/TH286/2007(H9N2); Influenza A virus (A/chicken/Iran/THLBM864/2007(H9N2); Influenza A virus (A/chicken/Iran/TH-JP87/2008(H9N2); Influenza A virus (A/duck/Taiwan/wb1-25-1TNF/1999(H4N6); Influenza A virus (A/duck/Hokkaido/W109/2004(H6N2); Influenza A virus (A/duck/Hokkaido/W70/2005(H3N8); Influenza A virus (A/duck/Taiwan/TP/0208/2000(H1N1); Influenza A virus (A/duck/Hokkaido/w73/2007(H1N1); Influenza A virus (A/chicken/Iran/TH-JP83/2004(H9N2)	273	0.5
UniRef50_M9YVF2	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	27	Influenza A virus (A/ring-billed gull/Newfoundland/GR384/2011(H13N6); Influenza A virus (A/swine/Minnesota/SG1184/2003(N2); Influenza A virus (A/swine/Minnesota/SG1179/2003(H1N1); Influenza A virus (A/swine/Minnesota/SG1177/2003(H1N1); Influenza A virus (A/gull/Newfoundland/YH043/2010); Influenza A virus (A/common murre/Newfoundland/AB351/2011(H1N2); Influenza A virus (A/common murre/Newfoundland/AB358/2011(H1N2); Influenza A virus (A/common murre/Newfoundland/AB335/2011(H1N2); Influenza A virus (A/herring gull/Newfoundland/YH022/2010(H13N6); Influenza A virus (A/American black duck/Newfoundland/MW733/2010(H6N6)	165	0.5
UniRef50_M9YY91	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Casablanca/0083/2013(H1N1); Influenza A virus (A/Casablanca/0086/2013(H1N1)	157	0.5
UniRef50_O09654	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Hong Kong/168/1993(H1N1)	138	0.5
UniRef50_O09655	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Hong Kong/273/1994(H1N1)	79	0.5
UniRef50_O36432	Cluster: Polymerase acidic protein	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	7656	Influenza B virus (strain B/Panama/45/1990); Influenza B virus (strain B/Ann Arbor/1/1966 [wild-type]); Influenza B virus (strain B/Lee/1940); Influenza B virus (strain B/Ann Arbor/1/1966 [cold-adapted]); Influenza B virus (strain B/Singapore/222/1979); Influenza B virus (strain B/Hong Kong/22/1989); Influenza B virus (B/Hawaii/23/2016); Influenza B virus (B/California/77/2016); Influenza B virus (B/Florida/74/2015); Influenza B virus (B/Taiwan/30/2008)	726	0.5
UniRef50_O39174	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	23	Influenza B virus (B/Taiwan/3143/97); Influenza B virus (B/Taiwan/2027/99); Influenza B virus (B/Taiwan/2195/99); Influenza B virus (B/Taiwan/114/2001); Influenza B virus (B/Taiwan/0114/01); Influenza B virus (B/Taiwan/1103/2001); Influenza B virus (B/Taiwan/12192/2000); Influenza B virus (B/Taiwan/4184/2000); Influenza B virus (B/Taiwan/1243/99); Influenza B virus (B/Tottori/KK197/2014)	186	0.5
UniRef50_P03427	Cluster: Polymerase basic protein 2	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	58168	Influenza A virus (strain A/Wilson-Smith/1933 H1N1); Influenza A virus (strain A/Hong Kong/212/2003 H5N1 genotype Z+); Influenza A virus (strain A/Qu/7/1970 H3N2); Influenza A virus (strain A/Chicken/Hong Kong/96.1/2002 H5N1 genotype Y); Influenza A virus (strain A/Swine/Tennessee/24/1977 H1N1); Influenza A virus (strain A/Japan/305/1957 H2N2); Influenza A virus (strain A/Equine/Kentucky/2/1986 H3N8); Influenza A virus (strain A/Goose/Guangxi/345/2005 H5N1 genotype G); Influenza A virus (strain A/Grey teal/Australia/2/1979 H4N4); Influenza A virus (strain A/Equine/Prague/1/1956 H7N7)	759	0.5
UniRef50_P03430	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	64543	Influenza A virus (strain A/Wilson-Smith/1933 H1N1); Influenza A virus (strain A/Hong Kong/156/1997 H5N1 genotype Gs/Gd); Influenza A virus (strain A/Memphis/2/1978 H3N2); Influenza A virus (strain A/Memphis/18/1978 H3N2); Influenza A virus (strain A/Chicken/Scotland/1959 H5N1); Influenza A virus (strain A/Chicken/Pennsylvania/1/1983 H5N2); Influenza A virus (strain A/USSR/90/1977 H1N1); Influenza A virus (strain A/Ann Arbor/6/1960 H2N2); Influenza A virus (strain A/Equine/Tennessee/5/1986 H3N8); Influenza A virus (strain A/Russia:St.Petersburg/8/2006 H1N1)	757	0.5
UniRef50_P03433	Cluster: Polymerase acidic protein	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	57814	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1); Influenza A virus (strain A/Leningrad/134/1957 H2N2); Influenza A virus (strain A/Henry/1936 H1N1); Influenza A virus (strain A/Tokyo/3/1967 H2N2); Influenza A virus (strain A/Chicken/Hong Kong/YU22/2002 H5N1 genotype Z); Influenza A virus (strain A/Memphis/102/1972 H3N2); Influenza A virus (strain A/Memphis/101/1972 H3N2); Influenza A virus (strain A/Fort Monmouth/1/1947 H1N1); Influenza A virus (strain A/USA:Phila/1935 H1N1); Influenza A virus (strain A/Swine/Hong Kong/126/1982 H3N2)	716	0.5
