Cluster ID	Cluster Name	Types	Size	Organisms	Length	Identity
UniRef90_A4GYE8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	347	Influenza A virus (A/Washington/7/2003(H3); Influenza A virus (A/Alberta/19/2015(H3N2); Influenza A virus (A/Alberta/149/2014(H3N2); Influenza A virus (A/Ontario/55/2015(H3N2); Influenza A virus (A/Ontario/84/2015(H3N2); Influenza A virus (A/Thailand/322/2008(H3N2); Influenza A virus (A/Ontario/1/2015(H3N2); Influenza A virus (A/Alberta/24/2015(H3N2); Influenza A virus (A/Ontario/61/2015(H3N2); Influenza A virus (A/Ontario/83/2014(H3N2)	379	0.9
UniRef90_A4JYZ8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Spain/42386/2002(H3N2)	469	0.9
UniRef90_A4JZ20	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/9/1967(H2N2)	469	0.9
UniRef90_A4K0M6	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/mallard/Ohio/122/1989(H10N7); Influenza A virus (A/turkey/Minnesota/1200/1980(H7N3)	90	0.9
UniRef90_A4K102	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/Albany/1/1968(H2N2); Influenza A virus (A/Albany/2/1968(H2N2); Influenza A virus (A/Albany/8/1967(H2N2); Influenza A virus (A/Texas/68(H2N2)	469	0.9
UniRef90_A4K144	Cluster: Matrix protein 2	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL)	558	Influenza A virus (strain A/Malaysia:Malaya/302/1954 H1N1); Influenza A virus (strain A/Brevig Mission/1/1918 H1N1); Influenza A virus (strain A/Wisconsin/3523/1988 H1N1); Influenza A virus (strain A/Gull/Minnesota/945/1980 H13N6); Influenza A virus (strain A/Gull/Maryland/1815/1979 H13N6); Influenza A virus (strain A/Gull/Massachusetts/26/1980 H13N6); Influenza A virus (strain A/USA:Phila/1935 H1N1); Influenza A virus (strain A/Gull/Maryland/1824/1978 H13N6); Influenza A virus (strain A/Swine/29/1937 H1N1); Influenza A virus (strain A/Swine/May/1954 H1N1)	97	0.9
UniRef90_A4K179	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/42/1975(H3N2)	469	0.9
UniRef90_A4K1A1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/20/1974(H3N2)	469	0.9
UniRef90_A4K1B2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/4/1977(H3N2)	469	0.9
UniRef90_A4K1C0	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	10	Influenza A virus (A/Albany/17/1968(H3N2); Influenza A virus (A/Memphis/2/1990(H3N2); Influenza A virus (A/Memphis/5/1990(H3N2); Influenza A virus (A/Gunma/123/90(H3N2); Influenza A virus (A/swine/Indonesia/P6-09-04/2004(H3N1); Influenza A virus; Influenza A virus (A/swine/Mexico/AVX13/2012(H3N2)	566	0.9
UniRef90_A4K1D4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/6/1970(H3N2)	469	0.9
UniRef90_A4K2H5	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	72	Influenza A virus (A/mallard/Italy/3401/2005(H5N1); Influenza A virus (A/white-fronted goose/Netherlands/22/1999(H2N2); Influenza A virus (A/Eurasian wigeon/Netherlands/4/2005(H9N2); Influenza A virus (A/gadwall/Altai/1325/2007(H3N8); Influenza A virus (A/duck/Guizhou/1560/2007(H6N8); Influenza A virus (A/mallard/Sweden/88/2002(H2N1); Influenza A virus (A/mallard/Sweden/56/2002(H7N7); Influenza A virus (A/mallard/Sweden/885/2002(H7N7); Influenza A virus (A/mallard/Sweden/91/2002(H7N9); Influenza A virus (A/duck/Mongolia/47/2001(H7N1)	90	0.9
UniRef90_A4L6B7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/chicken/Russia_Moscow oblast_Odintsovo/1/2007(H5N1); Influenza A virus (A/chicken/Egypt/N05805-CLEVB380/2009(H5N1); Influenza A virus (strain A/Turkey/Ontario/7732/1966 H5N9)	440	0.9
UniRef90_A4LAQ8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/chicken/Egypt/1889N3-SM26/2007(H5N1); Influenza A virus (A/duck/Egypt/1888N3-SM25/2007(H5N1)	449	0.9
UniRef90_A4PIH5	Cluster: Polymerase basic protein 2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/duck/Hokkaido/299/2004(H5N3); Influenza A virus (A/duck/Viet Nam/41ST/2008(H5N1); Influenza A virus (A/duck/Hokkaido/1123/2001(H4N6); Influenza A virus (A/duck/Hokkaido/84/2002(H5N3); Influenza A virus (A/duck/Hokkaido/1173/2001(H1N1); Influenza A virus (A/duck/Hokkaido/1190/2001(H1N1)	242	0.9
UniRef90_A4PIL3	Cluster: Nuclear export protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Mongolia/500/2001(H5N3)	71	0.9
UniRef90_A4PIR4	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/duck/Hokkaido/69/2000(H5N3); Influenza A virus (A/duck/Hokkaido/447/2000(H5N3); Influenza A virus (A/duck/Hokkaido/101/2004(H5N3); Influenza A virus (A/duck/Mongolia/596/2001(H5N3)	179	0.9
UniRef90_A4PIS6	Cluster: Nonstructural protein 1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swan/Hokkaido/4/1996(H5N3)	133	0.9
UniRef90_A4U6V5	Cluster: Neuraminidase	UniProtKB Reviewed (Swiss-Prot)	1	Influenza A virus (strain A/USA:Huston/AA/1945 H1N1)	469	0.9
UniRef90_A4U6W0	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL)	1374	Influenza A virus (strain A/USA:Huston/AA/1945 H1N1); Influenza A virus (strain A/Chicken/Hong Kong/220/1997 H5N1 genotypeGs/Gd); Influenza A virus (strain A/Chicken/Hong Kong/31.2/2002 H5N1 genotype X1); Influenza A virus (strain A/Chicken/Hong Kong/37.4/2002 H5N1 genotype X2); Influenza A virus (strain A/Guinea fowl/Hong Kong/38/2002 H5N1 genotypeX0); Influenza A virus (strain A/Silky Chicken/Hong Kong/YU100/2002 H5N1genotype X3); Influenza A virus (A/Uganda/MUWRP-111/2009(H1N1); Influenza A virus (A/Thailand/CU-H982/2009(H1N1); Influenza A virus (A/Thailand/CU-H1313/2010(H1N1); Influenza A virus (A/Thailand/CU-H1210/2010(H1N1)	757	0.9
UniRef90_A4U6W1	Cluster: Protein PB1-F2	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (strain A/USA:Huston/AA/1945 H1N1); Influenza A virus (A/Weiss/JY2/1943(H1N1); Influenza A virus (A/Weiss/1943(H1N1)	90	0.9
UniRef90_A4U7B5	Cluster: Protein PB1-F2	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL)	31	Influenza A virus (strain A/USA:Albany/12/1951 H1N1); Influenza A virus (strain A/Malaysia:Malaya/302/1954 H1N1); Influenza A virus (A/Albany/13/1951(H1N1); Influenza A virus (A/Malaysia/1954(H1N1); Influenza A virus (A/Albany/14/1951(H1N1); Influenza A virus (strain A/Fort Warren/1/1950 H1N1); Influenza A virus (A/Malaysia/JY2/1954(H1N1); Influenza A virus (A/Liverpool/1951(H1N1); Influenza A virus (A/Albany/1618/1951(H1N1); Influenza A virus (A/Fort Warren/50-JY2/1950(H1N1)	57	0.9
UniRef90_A4U7C0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/15/1976(H3N2)	469	0.9
UniRef90_A4UBE4	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Italy/630/1987(H3N2)	329	0.9
UniRef90_A4UBE5	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Italy/729/1988(H3N2)	329	0.9
UniRef90_A4UUY3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Massachusetts/03/2004)	466	0.9
UniRef90_A4Z3N1	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/mallard/Ohio/184/1986(mixed)	147	0.9
UniRef90_A4Z3N5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/mallard/Ohio/656/2002(mixed)	167	0.9
UniRef90_A4Z412	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/1/1976(H3N2)	469	0.9
UniRef90_A4ZNP9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/hvPR8/34(H1N1)	454	0.9
UniRef90_A4ZV75	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	8	Influenza A virus (A/chicken/Uzziyyahu/1651/2004(H9N2); Influenza A virus (A/chicken/Neve Ilan/1504/03(H9N2); Influenza A virus (A/turkey/Beit Herut/1265/2003(H9N2); Influenza A virus (A/chicken/Tzrofa/1568/2004(H9N2); Influenza A virus (A/turkey/Nahalel/1547/2004(H9N2); Influenza A virus (A/turkey/Brosh/1276/2003(H9N2); Influenza A virus (A/chicken/Amioz/1527/03(H9N2); Influenza A virus (A/chicken/Kfar Monash/636/2002(H9N2)	190	0.9
UniRef90_A4ZXA3	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/kunke/1/71(H3N2)	114	0.9
UniRef90_A5A5V4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Vietnam/1194/2004(H5N1)	449	0.9
UniRef90_A5A5V8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Thailand/16/2004(H5N1); Influenza A virus (A/Thailand/2(SP-33)	449	0.9
UniRef90_A5A5W0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	24	Influenza A virus (A/Thailand/SP83/2004(H5N1); Influenza A virus (A/Thailand/3(SP-83); Influenza A virus (A/chicken/Thailand/Phitsanulok-02/2004(H5N1); Influenza A virus (A/chicken/Sukhothai-2-02/2004(H5N1); Influenza A virus (A/duck/Phichit-2-01/2004(H5N1); Influenza A virus (A/chicken/Sukhothai-2-01/2004(H5N1); Influenza A virus (A/little cuckoo-dove/Tak-2-01/2004(H5N1); Influenza A virus (A/chicken/Phitsanulok-2-03/2004(H5N1); Influenza A virus (A/chicken/Thailand/Phetchabun-01/2004(H5N1); Influenza A virus (A/duck/Phichit-2-02/2004(H5N1)	449	0.9
UniRef90_A5A5W3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Viet Nam/1/2004(H5N1)	449	0.9
UniRef90_A5AA11	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Nigeria/BA211/2006(H5N1)	449	0.9
UniRef90_A5CG13	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Burkina Faso/13.1/2006(H5N1)	427	0.9
UniRef90_A5CG20	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/chicken/Nigeria/FA6/2006(H5N1); Influenza A virus (A/chicken/Nigeria/FA7/2006(H5N1)	427	0.9
UniRef90_A5CG22	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Nigeria/AB14/2006(H5N1)	427	0.9
UniRef90_A5CG23	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Nigeria/FA4/2006(H5N1)	432	0.9
UniRef90_A5H0T8	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Zhejiang/24/2005(H5N1)	446	0.9
UniRef90_A5H307	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Taiwan/00979/02)	215	0.9
UniRef90_A5H382	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza B virus (B/Taiwan/01742/00); Influenza B virus (B/Taiwan/70513/05); Influenza B virus (B/Taiwan/02112/01); Influenza B virus (B/Taiwan/70555/2005); Influenza B virus (B/Taiwan/00076/03); Influenza B virus (B/Taiwan/00937/03)	342	0.9
UniRef90_A5H3C4	Cluster: Nucleoprotein (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Taiwan/70122/05); Influenza B virus (B/Taiwan/00076/03); Influenza B virus (B/Taiwan/72266/04)	267	0.9
UniRef90_A5H3H4	Cluster: Polymerase PA (Fragment)	UniProtKB Unreviewed (TrEMBL)	11	Influenza B virus (B/Taiwan/71207/04); Influenza B virus (B/Taiwan/00979/02); Influenza B virus (B/Taiwan/70125/04); Influenza B virus (B/Taiwan/70122/05); Influenza B virus (B/Taiwan/71891/04); Influenza B virus (B/Taiwan/71718/04); Influenza B virus (B/Taiwan/90584/05); Influenza B virus (B/Taiwan/00013/01); Influenza B virus (B/Taiwan/01026/05); Influenza B virus (B/Taiwan/70131/05)	249	0.9
UniRef90_A5HT42	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Duck/Viet Nam/NCVD03/2005(H5N1)	446	0.9
UniRef90_A5HT48	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Vietnam/367/2005(H5N1)	445	0.9
UniRef90_A5HTH8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	49	Influenza A virus (A/Philippines/1392/2006(H1N1); Influenza A virus (A/swine/Illinois/A01240868/2012(H1N2); Influenza A virus (A/swine/Illinois/A01240743/2012(H1N2); Influenza A virus (A/New Caledonia/9/2004(H1N1); Influenza A virus (A/New Caledonia/09/2004(H1N1); Influenza A virus (A/Thailand/371/2006(H1); Influenza A virus (A/Perth/07/2006(H1N1); Influenza A virus (A/Singapore/41/2006(H1N1); Influenza A virus (A/Vietnam/HN554/2007(H1N1); Influenza A virus (A/Philippines/574/2006(H1)	394	0.9
UniRef90_A5HU67	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Busan/01/2007(H1N1)	51	0.9
UniRef90_A5JVI7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Shiga/51/98)	466	0.9
UniRef90_A5JVJ1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Brazil/09/98)	466	0.9
UniRef90_A5JVJ5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Beijing/22/97)	466	0.9
UniRef90_A5JVJ8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Beijing/09/97)	466	0.9
UniRef90_A5JVL7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Siriraj/09/98)	466	0.9
UniRef90_A5JYE0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/lake ice/Lake Park/Siberia/17.1/2002(H1)	152	0.9
UniRef90_A5JYE1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/lake ice/Lake Park/Siberia/18.4/2002(H1)	152	0.9
UniRef90_A5JYE2	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/lake ice/Lake Park/Siberia/20.9/2002(H1)	152	0.9
UniRef90_A5Z2H5	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	94	Influenza A virus (strain A/Philippines/2/1982 H3N2); Influenza A virus (A/Belgium/2/81); Influenza A virus (A/swine/Cote d'Armor/3633/84(H3N2); Influenza A virus (A/swine/Italy/636/87(H3N2); Influenza A virus (A/Rotterdam/8179/1977(H3N2); Influenza A virus (A/Praha/2/83(HI plus); Influenza A virus (A/Oregon/4/80(H3N2); Influenza A virus (A/Baylor1A/81(H3N2); Influenza A virus (A/Baylor3A/83(H3N2); Influenza A virus (A/Baylor5B/85(H3N2)	329	0.9
UniRef90_A6BM77	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/New Caledonia/20/1999-V2(H1); Influenza A virus (A/Niigata/F367/2006(H1N1); Influenza A virus (A/Niigata/F407/2006(H1N1)	301	0.9
UniRef90_A6BM78	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	8	Influenza A virus (A/New Caledonia/20/1999-V3(H1); Influenza A virus (A/Okinawa/51/2000(H1N1); Influenza A virus (A/Habana/871/1992(H1N1); Influenza A virus (A/Habana/2032/1990(H1N1); Influenza A virus (A/Bangkok/10/1983(H1); Influenza A virus (A/New Caledonia/20/1999-V1(H1); Influenza A virus (A/Milan/02/2007(H1N1); Influenza A virus (A/Niigata/F187/2000(H1N1)	300	0.9
UniRef90_A6BM81	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	7	Influenza A virus (A/Yamagata/32/1989(H1); Influenza A virus (A/Dublin/9852/2000(H1N1); Influenza A virus (A/Hong Kong/59/1994(H1N1); Influenza A virus (A/swine/Texas/01229/2006(H1); Influenza A virus (A/swine/Oklahoma/01043/2006(H1N2); Influenza A virus (A/swine/Texas/01413/2006(H1N2); Influenza A virus (A/swine/Texas/01232/2006(H1)	303	0.9
UniRef90_A6M6P1	Cluster: Non-structural protein 1	UniProtKB Unreviewed (TrEMBL)	12	Influenza A virus (A/swine/Nebraska/123/1977(H1N1); Influenza A virus (A/swine/Hong Kong/99/1979(H1N1); Influenza A virus (A/swine/Hong Kong/94/1979(H1N1); Influenza A virus (A/swine/Hong Kong/91/1979(H1N1); Influenza A virus (A/swine/Hong Kong/97/1979(H1N1); Influenza A virus (A/swine/Hong Kong/90/1979(H1N1); Influenza A virus (A/swine/Hong Kong/95/1979(H1N1); Influenza A virus (A/swine/Hong Kong/96/1979(H1N1); Influenza A virus (A/swine/Hong Kong/92/1979(H1N1); Influenza A virus (A/swine/Hong Kong/101/1979(H1N1)	230	0.9
UniRef90_A6M7N2	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Italy/22A/1998(H5N9)	90	0.9
UniRef90_A6M7Q4	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	98	Influenza A virus (A/teal/Italy/3931-38/2005(H5N2); Influenza A virus (A/mallard/Netherlands/12/2000(H7N3); Influenza A virus (A/mallard/Netherlands/5/2001(H3N6); Influenza A virus (A/mallard/Netherlands/13/2001(H2N9); Influenza A virus (A/mallard/Sweden/51671/2006(H8N4); Influenza A virus (A/mallard/Sweden/51156/2006(H8N4); Influenza A virus (A/Anas crecca/Spain/1460/2008(H7N9); Influenza A virus (A/bean goose/Netherlands/1/2007(H1N1); Influenza A virus (A/broiler duck/Korea/Buan2/2014(H5N8); Influenza A virus (A/mallard duck/Netherlands/24/2009(H6N1)	90	0.9
UniRef90_A6MAP7	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Korea/S5/2005(H1N2)	227	0.9
UniRef90_A6MAQ6	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/swine/Korea/S11/2005(H1N2); Influenza A virus (A/reassortant/IVR147(Brisbane/10/2007 x PuertoRico/8/1934); Influenza A virus (A/chicken/HongKong/NT142/03(H9N2); Influenza A virus (A/spot-billed duck/Korea/VI1511050/2015(H10N5)	245	0.9
UniRef90_A6MAQ8	Cluster: PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Korea/S11/2005(H1N2)	201	0.9
UniRef90_A6MFT7	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Shandong/fHZ/2003(H9N2)	441	0.9
UniRef90_A6NAX9	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/lake ice/Lake Park/Siberia/5.6b/2002(H1)	153	0.9
UniRef90_A6NAY0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/lake ice/Lake Park/Siberia/21.5/2002(H1)	149	0.9
UniRef90_A6NAZ8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	10	Influenza A virus (A/Oslo/7701/2000(H1N1); Influenza A virus (A/Texas/22/1990(H1N1); Influenza A virus (A/Habana/1292/1977(H1N1); Influenza A virus (A/Habana/160/1990(H1N1); Influenza A virus (A/Habana/119/1994(H1N1); Influenza A virus (A/Habana/824/1992(H1N1); Influenza A virus (A/Milan/11/2006(H1N1); Influenza A virus (A/swine/Minnesota/02236/2008(H1N1); Influenza A virus (A/Istanbul/CTF-103/2005(H1N1); Influenza A virus (A/Istanbul/CTF-86/2004(H1N1)	300	0.9
UniRef90_A6NBA6	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	8	Influenza A virus (A/Berlin/185/99(H3N2); Influenza A virus (A/Finland/684/99(H3N2); Influenza A virus (A/Guangdong/SZ233/1997(H3N2); Influenza A virus (A/Taiwan/0646/2000 (H3N2); Influenza A virus (A/Taiwan/0379/2000(H3N2); Influenza A virus (A/Taiwan/0275/2000 (H3N2); Influenza A virus (A/Sydney/5/1997(H3N2); Influenza A virus (A/Moscow/10/1999(H3N2)	282	0.9
UniRef90_A6NBK5	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Rheinland-Pfalz/17/04(H3N2); Influenza A virus	415	0.9
UniRef90_A6NBP4	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/Niedersachsen/4/05(H3N2); Influenza A virus (A/Thueringen/27/2004(H3N2); Influenza A virus (A/Berlin/43/02(H3N2); Influenza A virus (A/Sachsen/4/04(H3N2); Influenza A virus (strain A/Duck/Ireland/113/1983 H5N8); Influenza A virus (A/swine/Korea/GC0502/2005(H1N2)	296	0.9
UniRef90_A6P6H0	Cluster: Matrix protein 2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Aichi/113/2006(H3N2)	58	0.9
UniRef90_A6Y9C2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/golden pheasant/Thailand/VSMU-21-SPB/2005(H5N1)	449	0.9
UniRef90_A6YBH1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Bakum/909/93(H3N2)	469	0.9
UniRef90_A6YJ41	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Jiang Xi/1850/2005(H5N2)	218	0.9
UniRef90_A6YLQ2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Shangqiu/A1/2000(H9N2)	466	0.9
UniRef90_A6YLQ3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Xuchang/A1/2000(H9N2)	466	0.9
UniRef90_A6YLQ4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Zhuhai/A1/2001(H9N2)	466	0.9
UniRef90_A7IQY0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Albany/3/1970(H3N2)	469	0.9
UniRef90_A7LJP1	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	64	Influenza A virus (A/avian/NY/118353-1/2001(H7N2); Influenza A virus (A/avian/New York/Sg-00376/2001(H7N2); Influenza A virus (A/chicken/New York/Sg-00305/1998(H7N2); Influenza A virus (A/chicken/New York/Sg-00306/1998(H7N2); Influenza A virus (A/turkey/VA/158512/2002(H7N2); Influenza A virus (A/chicken/PA/143586/2001(H7N2); Influenza A virus (A/turkey/VA/SEP-67/2002(H7N2); Influenza A virus (A/turkey/VA/55/2002(H7N2); Influenza A virus (A/chicken/Pennsylvania/143586/2002(H7N2); Influenza A virus (A/unknown/NY/120485-5/2001(H7N2)	90	0.9
UniRef90_A7LNJ6	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/swine/Italy/6189/1999(H3N2); Influenza A virus (A/swine/Italy/568/1999(H3N2)	241	0.9
UniRef90_A7LNK3	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	11	Influenza A virus (A/swine/Italy/246340/2004(H3N2); Influenza A virus (A/pigeon/Germany/R42/01); Influenza A virus (A/swine/Italy/79604/2006(H3N2); Influenza A virus (A/swine/Italy/58356/2004(H3N2); Influenza A virus (A/swine/Italy/30574/2005(H3N2); Influenza A virus (A/swine/Italy/32242/2006(H3N2); Influenza A virus (A/swine/Italy/9264/1998(H3N2); Influenza A virus (A/swine/Italy/253025/2003(H3N2); Influenza A virus (A/swine/Italy/112141/2004(H3N2); Influenza A virus (A/swine/Italy/114347/2006(H3N2)	241	0.9
UniRef90_A7TZG5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	7	Influenza A virus (A/chicken/Phichit/NIAH6-4-0001/2006(H5N1); Influenza A virus (A/duck/Phitsanulok/NIAH6-5-0001/2007(H5N1); Influenza A virus (A/chicken/Nakornsawan/2-06/2004(H5N1); Influenza A virus (A/Pondicherry/PIM551/2015(H1N1); Influenza A virus (A/Pondicherry/SW1761/2015(H1N1); Influenza A virus	144	0.9
UniRef90_A7UNN6	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/swine/Italy/290851/2004(H1N1); Influenza A virus (A/swine/Cotes d'Armor/016007/2005(H1N1)	189	0.9
UniRef90_A7UPP0	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Wisconsin/2/2006)	466	0.9
UniRef90_A7UPP4	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Alabama/04/2006)	466	0.9
UniRef90_A7UPQ0	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Georgia/6/2006); Influenza B virus (B/Georgia/11/2006)	466	0.9
